targets,preds
13608.680000000002,13616.508488261106
13598.322,13612.05813109207
13598.202,13595.448214186788
13614.22,13596.95139262724
13638.428,13602.426316663623
13660.87,13633.015838398935
13690.702,13666.050935656785
13742.948,13698.598995862483
13718.956,13771.005885968209
13699.579999999998,13735.24113897562
13703.226,13743.27060342908
13708.918,13761.08617034769
13723.234,13711.709961342096
13751.52,13709.67004550457
13753.7,13745.428132243154
13730.893999999998,13760.535899062872
13751.668,13719.486567836999
13761.146000000002,13756.448428413152
13779.282,13760.455872974397
13776.478,13772.712439870835
13742.891999999998,13776.740534972905
13725.084,13764.67769567871
13764.562,13735.793565977934
13763.192,13749.620417921662
13763.886,13765.294866047263
13736.354,13758.324601289747
13739.898,13743.782008054734
13732.512,13752.453246643185
13744.223999999998,13739.89323481798
13754.473999999998,13741.383480565668
13755.922,13745.127730365275
13760.934,13755.758013047933
13748.688,13746.562740062715
13746.356000000002,13736.093245576856
13755.71,13748.336748601196
13740.748,13739.11042502308
13731.713999999998,13748.497891332863
13736.48,13732.554785725593
13723.466,13740.41655601573
13699.238,13730.53566119194
13688.803999999998,13703.69014577937
13723.608000000002,13692.320031028388
13718.364,13720.163790359496
13693.048,13714.493551975609
13685.81,13696.571186190842
13705.702,13691.488364626406
13687.658,13704.895642919542
13724.997999999998,13692.939113641261
13751.574000000002,13711.66155618763
13761.794,13744.937941849232
13832.418,13762.979774216414
13850.295999999998,13837.803401220797
13879.746,13862.092415118454
13917.928,13892.32889601946
13921.486,13928.961101503848
13863.73,13920.62048112917
13877.322,13854.392339270591
13913.158,13874.241163566827
13921.5925,13906.751160890102
13892.944,13919.722706390978
13889.186000000003,13878.478564543724
13899.89,13902.675889104366
13886.422,13899.374390185474
13852.172,13894.298165701479
13834.106000000002,13855.026034006118
13824.896,13842.074143248085
13848.558,13829.011995598077
13843.728,13825.752765832782
13835.664,13842.46148575902
13842.782,13833.838012483478
13853.558,13832.752283096313
13856.454000000002,13851.640186911822
13866.708000000002,13862.236125486374
13862.309999999998,13861.42338705826
13858.958,13858.417533267258
13821.99,13860.175451537372
13831.02,13830.46016546023
13816.241999999998,13827.078835752727
13806.628,13826.01000450432
13822.508000000002,13825.115218795896
13826.856000000002,13812.713394906521
13820.388368108,13833.176612176896
13854.6975,13828.59468294811
13839.226,13843.742556002617
13855.890000000005,13843.655497614862
13885.753999999995,13851.22101805687
13884.91,13879.931340674104
13821.428,13894.179204680622
13804.463999999998,13835.01580150795
13759.602,13816.617972908025
13774.446000000002,13770.260477688427
13772.672,13773.352139127255
13753.254,13773.26823025918
13789.395,13761.72806242275
13792.888,13774.695786430837
13753.078,13793.437856865408
13762.904,13770.765013938904
13770.904,13762.92058420372
13760.478,13772.813747500777
13761.442,13774.640220270157
13769.7,13753.974803577661
13775.368,13767.573335458756
13786.044,13774.400649923326
13795.688,13774.596723171471
13788.084,13789.965229605436
13795.791999999998,13785.847200930119
13780.408,13793.477650409699
13780.484,13793.286571819783
13779.602,13784.477760201931
13758.858000000002,13786.778927847863
13742.070000000003,13761.441520456312
13737.614,13748.402250170708
13739.416,13733.438590226173
13756.558,13748.124593578697
13758.684,13742.614440853717
13756.404,13754.490698969368
13741.926,13758.35157720971
13744.326,13744.893023971557
13747.938,13744.425949475766
13739.664,13748.482186483383
13723.75,13741.950819370508
13737.146000000002,13727.189884623886
13773.966,13739.076401913642
13744.936000000003,13763.99248730564
13747.87,13753.630335645676
13777.454000000002,13748.05602952838
13782.856000000002,13766.00206880975
13776.356000000002,13784.248108198643
13757.36,13803.303503904346
13755.516,13762.513337541819
13766.25,13762.05649528289
13750.164,13763.643880991938
13773.916,13756.308814854146
13770.643999999998,13760.448129625322
13775.775,13772.199175538062
13770.458000000002,13794.276106059551
13736.978,13775.30851930046
13742.604,13751.204150058746
13742.185999999998,13737.47241738367
13745.812,13741.353659547865
13751.15,13740.552762013556
13747.156,13740.744423392294
13736.790000000005,13751.57339717531
13727.594,13737.775975749013
13721.282,13733.478862724065
13712.584,13712.7797283113
13723.256,13705.475867595911
13702.416,13723.231061353688
13696.468000000004,13709.68461756897
13695.397999999996,13699.032332545637
13674.848000000002,13675.537532792092
13680.61,13686.401552734374
13662.718,13680.151187853813
13670.672,13666.818145024543
13671.316,13670.416485486861
13677.002,13666.946571269991
13674.409623004,13675.47117337823
13674.836,13672.825854355337
13674.364,13669.042328903199
13674.458,13682.22553222561
13675.420000000002,13672.235450490594
13664.429999999997,13673.33700624423
13688.914,13665.629629132509
13684.606000000002,13677.443280089854
13684.956,13687.536472201109
13679.303999999998,13686.810466635228
13688.146,13678.6489037168
13689.179999999997,13686.55924663663
13698.162,13687.377633338214
13691.274,13698.615493516445
13665.832,13706.523646259306
13591.94,13674.351966209055
13602.545999999998,13595.675871516463
13597.723999999998,13602.628817311406
13605.606000000002,13640.633994125605
13608.166,13601.818375497818
13605.234,13591.450673775673
13610.456,13619.162021259068
13592.552,13615.519063742637
13586.494,13606.12663459468
13582.05,13610.547418667793
13612.828,13588.106238915325
13625.026000000002,13607.331890132427
13623.0,13617.22681873703
13636.324,13619.507046646357
13622.068,13634.693629753589
13625.762,13627.702360733985
13583.429999999997,13631.493682544233
13613.929999999997,13610.897228300571
13653.393999999998,13609.68649074626
13635.716,13641.500936639308
13623.266,13651.918383214712
13655.49,13621.17196939945
13652.2,13645.745467324254
13646.897999999996,13658.740703444717
13649.114,13643.459901136399
13647.856000000002,13657.994040712356
13648.680000000002,13653.893882033228
13595.643999999998,13654.62492890358
13579.084000000004,13633.100795274491
13627.962,13584.244730038643
13616.79,13617.707780461313
13602.986,13626.639988203051
13600.862000000005,13602.38946603298
13622.035999999998,13601.113608983522
13627.641999999998,13625.673779537557
13628.818,13624.925718283654
13604.022,13629.659736180545
13612.77,13615.295249655252
13630.883999999998,13611.730088521717
13625.13,13634.505687926528
13637.614,13627.3379149611
13650.764,13633.684986564875
13653.462,13640.154220808745
13658.908,13651.101354146002
13687.206,13667.6916391325
13674.78,13680.224390536785
13672.092,13684.934000847816
13674.264,13673.978143859624
13662.651999999998,13670.292854881285
13663.488,13658.366725826025
13678.118,13656.55398707986
13683.908,13673.322529482366
13674.004,13681.262016280174
13691.98,13675.61982913494
13709.764,13692.453211761474
13735.564000000002,13710.093256679058
13763.506,13728.35627141571
13751.874,13750.736205187322
13735.679999999997,13754.738520960807
13753.252,13712.465549517154
13751.972,13770.160768826963
13744.31,13764.500287089824
13733.326,13746.968241744875
13745.888,13732.734280242916
13745.009999999998,13745.770071472407
13734.340000000002,13742.221889675378
13718.416,13737.21961008966
13731.726,13724.48216952753
13750.7,13736.345394269943
13751.553999999998,13755.42451496601
13755.596,13751.282375936511
13757.504,13765.574952020645
13756.820000000003,13758.67018549061
13729.757999999998,13753.285036027431
13731.624,13728.505259465215
13754.874545299996,13726.982400174857
13763.574000000002,13766.84720691681
13767.490000000002,13758.838767049316
13770.338,13760.529873016118
13788.688,13769.681151600838
13799.064000000002,13783.241507927609
13803.4,13803.432639619592
13810.919999999998,13798.636934654714
13825.75,13804.751500527382
13810.636,13822.369870199203
13753.185999999998,13816.836327358247
13756.227885896002,13773.705424165726
13773.744,13747.166018335818
13773.032,13762.332182824612
13778.232,13768.435777117968
13777.73,13774.393029927967
13775.976,13797.721520381821
13771.256,13777.36615987015
13752.364,13766.778104372977
13767.41,13751.649068027973
13782.484,13758.960271048545
13816.56,13780.59229254055
13842.808,13826.870571513175
13868.109999999995,13838.592023684978
13856.553999999998,13888.476633876562
13842.412,13870.808400767326
13853.368,13849.761481876372
13839.566,13864.196129530908
13844.684,13892.375780279632
13847.842,13839.578969437001
13855.659999999998,13842.897142365457
13857.556,13852.90229105568
13861.432,13856.591985851288
13865.79,13863.929488658427
13865.382,13865.574801290037
13860.662,13868.725131974219
13843.045999999998,13864.274478232861
13834.712,13848.038378903866
13834.834,13834.0843045038
13815.518,13832.229312514186
13817.462,13811.696332747579
13860.741999999998,13846.374493092297
13856.196000000002,13845.029559036255
13855.883999999998,13858.482462858916
13850.784,13850.360622138023
13834.164,13863.513574062823
13834.124,13843.656916005133
13841.69,13840.863284563782
13825.732,13837.267950636147
13827.764,13827.583802066803
13806.922,13826.253799925566
13769.63,13834.567622989178
13793.682,13780.249264183642
13829.216478492,13787.129721524478
13810.582,13824.844687279223
13820.996000000005,13811.168456475258
13808.813999999997,13814.190926629304
13810.778,13828.925032730342
13791.182,13820.35211184084
13799.712,13800.642163876415
13839.118,13798.497319542173
13839.726,13821.306548161265
13841.002,13843.563872589588
13866.388,13847.533012495995
13875.070000000003,13879.041432460785
13877.968,13881.684886262417
13879.16,13879.82002051592
13913.812,13877.159574394704
13961.744,13905.008744852066
14029.0,13976.717204372886
14083.422,14170.18823483658
14135.722,14118.700446476936
14137.87,14154.6355301857
14053.802,14146.077924440384
14109.408,14097.475890755653
14128.901999999998,14214.001518832683
14156.414,14145.6388686831
14133.15,14145.883912659885
14150.214000000002,14114.51478222537
14141.922,14159.811670017241
14122.118,14148.254565286157
14143.174,14129.634699362874
14173.857999999998,14124.59794113636
14189.329999999998,14161.291458302738
14166.074,14185.524784944535
14167.776000000002,14177.683193499088
14175.54,14184.501176223755
14138.664,14178.903311449527
14150.592,14140.240979994534
14105.686000000003,14137.198446472406
14056.109999999995,14111.839465925219
14077.54,14058.20653485775
14107.556,14142.951810470582
14126.178,14100.901516365051
14089.264,14113.547147171263
14063.324,14102.87317189693
14094.636000000002,14084.900469155313
14094.464000000002,14120.02618906355
14093.128,14094.369459626912
14075.47,14088.15464325428
14074.604,14088.964067727089
14098.856000000002,14082.24023933387
14103.997999999998,14085.133059059144
14128.594,14101.521438755037
14136.258000000002,14115.896289881468
14131.086,14138.32606036043
14128.772,14142.420122619631
14128.664,14131.8206088171
14126.892000000002,14135.261983966588
14196.594,14132.190834305407
14225.204000000002,14228.062561408997
14174.592,14243.409209014417
14207.785999999998,14188.268560172082
14201.776000000002,14202.07166182995
14219.356000000002,14206.617883135556
14217.198,14215.858575914861
14206.006,14211.315185531617
14210.262,14218.57825687885
14219.6,14212.194621242525
14195.318,14224.031028782847
14201.124,14205.4359348135
14209.008000000002,14192.346326738834
14194.552,14199.459392371416
14208.165999999996,14216.597115445138
14200.78,14214.773381756544
14189.15585832,14206.957753741264
14164.11,14213.520405075074
14125.496,14170.13382684946
14143.138,14127.926506619926
14160.502,14135.181485323907
14171.578,14153.54599268946
14165.414,14157.606767322422
14143.488,14160.682572601318
14159.1,14150.556371105195
14153.91,14156.739306719066
14162.938,14160.513381160856
14155.146,14156.599252537728
14163.318,14149.825806152343
14151.504,14177.047400844098
14141.865999999998,14156.89816855073
14141.404,14157.774169973254
14142.438,14143.669823267699
14118.69,14148.493856108666
14102.59,14127.090713536263
14093.22,14104.640084320186
14070.282,14094.688321195365
14083.964000000002,14076.601529117346
14127.384000000002,14076.99087612927
14151.736,14106.91898631692
14139.688,14151.436841154098
14138.156,14138.514902498244
14132.912,14149.40569769192
14123.63,14143.01932746506
14127.878000000002,14129.041385048391
14123.753999999995,14127.234076203824
14104.602000000004,14115.67445563841
14086.524,14103.655892564773
14098.314000000002,14090.513936110734
14118.3,14092.493497972968
14138.172,14109.905709955927
14134.757999999998,14123.494205723768
14145.512,14127.719226522446
14152.222,14144.380616384986
14147.044,14152.760090696811
14147.454000000002,14164.67830844164
14141.632,14153.142974543807
14137.959999999995,14147.218511753083
14135.552,14138.249633833408
14124.332,14140.016525078296
14124.248,14123.936490026595
14136.598000000002,14120.684076431275
14137.991999999998,14127.407017128464
14139.356000000002,14137.388747131346
14129.034,14135.247761513234
14135.286000000002,14133.87226681137
14132.226,14139.747664600136
14122.053999999998,14121.035392001151
14122.674,14118.034729090454
14110.692,14145.937756287574
14107.072,14118.855005276444
14112.853999999998,14114.894724659085
14115.626,14110.416944331764
14109.684,14116.061000146867
14107.332,14109.959434314966
14099.262000000002,14107.346116127013
14095.226,14102.355928215024
14101.164,14099.02518752873
14103.09,14093.66373951602
14121.582,14104.282191666842
14130.706,14118.88826962352
14104.966,14131.449516715527
14117.088,14111.354159817696
14114.828,14116.850780292749
14117.91,14116.801918240428
14119.397999999996,14117.410151337386
14119.896,14114.240839455604
14103.294,14115.602851312637
14111.78,14103.490515751839
14106.473999999998,14108.775593370796
14116.107999999998,14114.537024087902
14103.188,14142.048894885063
14096.181999999995,14101.559797166705
14101.996,14115.41367137909
14073.362,14095.905841867803
14059.284,14089.54966344285
14050.05,14060.111498757362
14071.594,14050.357605399604
14068.168,14059.878838632345
14080.9,14053.063804299592
14057.679999999997,14063.567848989487
14039.512,14066.42546287179
14024.002000000002,14052.921301429391
14013.352000000004,14030.31851608181
13987.473999999998,14014.59464505911
13967.036000000002,13990.523748531337
13984.88,13969.749653410912
13977.393999999998,13972.752401340606
13932.724000000002,13978.834009366039
13932.578,13936.53880690503
13964.428,13932.09513329387
13948.570000000003,13961.73860165596
13935.622,13958.78298583853
13946.774,13937.107141831877
13956.241999999998,13942.41878939557
13960.35,13950.880756516457
13955.59,13959.103832424882
13945.246,13949.598143346548
13937.664,13947.04500135827
13924.238,13939.911818240284
13917.94,13907.149577638507
13939.986,13921.960430701376
13938.198,13934.978168684123
13930.332,13942.377672729493
13929.978,13931.47183774805
13934.412,13915.485290919543
13932.996,13933.658788537145
13935.012,13931.840861181736
13938.102000000004,13930.3668731246
13936.732,13939.699051599026
13938.48,13939.526561861516
13946.712,13938.932208689688
13960.708,13954.069090003968
13969.048,13962.079845902686
13983.444,13970.616006636143
14026.876,13983.984476222991
14025.002,14019.546200775147
14030.156,14036.659198458196
14047.548,14031.401257335663
14062.252000000002,14052.192616868018
14077.168,14062.898781094074
14071.838,14066.955250787974
14060.984,14082.705060745717
14048.274,14068.406795391084
14056.196000000002,14054.075597654106
14051.306,14053.935140343665
14062.354,14048.676842956304
14072.81,14058.062383551598
14075.828,14144.606891619444
14084.488,14076.42922185278
14107.912,14079.754984754563
14110.012,14096.260122684955
14093.878000000002,14110.168690010309
14103.708,14102.051306653975
14115.570000000003,14108.116592446326
14102.994,14112.824520760536
14108.626,14114.580432878494
14110.066,14106.388182331564
14089.182,14104.479713491917
14066.696000000002,14090.40259168804
14084.27,14064.625473413946
14095.497999999998,14081.227345556617
14096.491999999998,14087.425594302178
14086.55,14094.80685105014
14085.097999999998,14083.03552687073
14091.65,14074.645271108748
14091.006,14099.98779981613
14092.972,14090.029895681142
14087.626,14103.812665510177
14099.362,14094.729171480178
14104.916,14092.110280430317
14091.348000000002,14095.86727988863
14078.597999999998,14084.183011049985
14088.004,14085.447849474669
14074.392000000002,14086.71753022313
14078.702,14110.974217566967
14072.166,14075.394753411772
14048.49,14071.530680108785
14039.816,14043.360792649031
14051.003999999995,14036.516542927267
14064.166,14052.96844113469
14068.824,14066.736664732574
14058.088,14068.655189276933
14041.134000000002,14070.978182581903
14029.334,14045.968919325824
14013.930000000002,14034.395820778489
14032.674,14017.551482209683
14016.572,14022.124158504486
14021.112,14014.494938118698
14012.34,14022.602481570482
14015.3,14012.14079742551
14014.752,14016.863293585897
14040.594,14008.778060875178
14054.704000000002,14037.137831920623
14056.545999999998,14058.384606220723
14068.622,14063.765230751036
14057.516,14067.956750083924
14054.244,14060.11517059493
14052.814000000002,14043.785084016801
14048.142000000002,14042.714174867986
14071.59,14052.063050134062
14069.482,14063.163400488853
14068.718,14069.32926956749
14059.678,14066.976360376837
14054.973999999998,14058.923519197942
14081.36,14062.888154219985
14091.154,14102.216165214777
14093.19,14086.342873812438
14068.541999999998,14092.927365349293
14060.05,14076.989852732657
14045.238,14078.564243531227
14061.025999999998,14066.400519405366
14076.19,14060.167990145088
14081.13,14065.109813014624
14070.418,14071.517798006535
14070.679999999997,14072.058977630853
14071.716,14071.465404240605
14088.282,14076.346055172682
14093.794,14067.916888266205
14081.772,14157.380567761898
14080.41,14088.142950882908
14093.592,14081.812747708798
14089.0,14089.758240143537
14096.81,14086.114211842776
14105.798,14090.13013793993
14119.772,14099.150627485513
14135.75,14117.227465175629
14131.758000000002,14132.412741661072
14109.23,14138.277295117377
14112.716,14123.481097334863
14109.032,14116.550339909554
14092.058,14105.878849461675
14083.180000000002,14094.810545016291
14080.296000000002,14078.077739285825
14089.62,14088.049137274742
14093.116000000002,14088.195438924311
14104.812,14087.033406470538
14101.21,14098.002530295851
14115.78,14102.171917645457
14109.6,14110.77641278267
14113.469999999998,14110.579915445807
14120.902000000002,14116.632415062904
14115.8,14121.41724361062
14119.213999999998,14121.772209026814
14144.328,14122.477356719972
14147.214000000002,14134.011114238498
14169.074000000002,14152.508442445756
14210.232,14168.336653494835
14195.624,14217.620549182413
14185.782,14209.198683091163
14208.920000000002,14190.738658550265
14206.734000000002,14206.8470133369
14214.78,14203.567836805343
14221.638,14195.859222784995
14221.766,14217.905698576926
14216.214000000002,14219.945173697473
14219.924,14219.462907197001
14223.77,14219.653479280472
14179.678,14226.130681109906
14166.552,14196.994150617003
14186.742000000002,14182.464801837088
14171.633999999998,14188.652775025606
14167.996,14175.985293138623
14172.336,14167.073064968348
14190.234,14166.715812106133
14190.151999999998,14197.616360926153
14171.758000000002,14194.297172496556
14164.572,14181.016167489528
14142.978,14164.60834543991
14140.538,14149.541530643106
14164.820000000003,14146.462254242419
14170.241999999998,14153.604496392609
14131.532,14168.38136556244
14115.6,14141.229644589184
14117.72,14118.616529069304
14094.864,14117.086429165605
14088.590000000002,14114.781381820678
14115.466,14095.33141807413
14109.168,14097.831416916848
14098.223999999998,14108.162451014518
14097.806,14096.505593233109
14105.180000000002,14098.515790655614
14098.713999999998,14102.908049651385
14056.372,14102.684106290817
14060.292,14060.223905854224
14066.702,14055.724040485382
14075.4,14074.096373553279
14092.204000000002,14070.792569450137
14093.865999999998,14072.419701197146
14096.669999999998,14084.637605528354
14067.878,14104.451957492827
14051.52,14076.529239106178
14055.320000000003,14058.147788815739
14062.009999999998,14046.660515363095
14089.726,14055.990409414171
14076.05,14073.445712183
14084.474000000002,14079.193859825134
14090.52,14051.883498816493
14099.162,14097.958730045555
14105.264,14107.017752001047
14094.041999999998,14104.055751907825
14084.03,14095.206168890001
14099.638,14083.493727564812
14101.491999999998,14092.069230420113
14067.563999999997,14097.543491465567
14069.286000000002,14072.688251344798
14070.062,14071.930666928887
14087.159999999998,14070.909632588387
14113.716,14082.541761853694
14108.518,14098.853173258778
14100.292,14117.721558127643
14091.592,14107.32785358572
14075.942,14098.298931784628
14086.5,14085.721114492893
14103.222,14078.70355419612
14098.202,14088.273666588782
14103.5,14103.02505005455
14106.504,14096.683548426388
14116.108000000002,14104.936394155025
14117.803999999998,14111.794617647409
14116.329999999998,14115.937758507966
14113.712,14112.447709441185
14119.109999999995,14111.772535260201
14143.676,14112.47489696646
14153.632,14140.574629897115
14154.218,14153.129419455527
14161.938,14162.361070558547
14163.262,14163.92667780518
14165.9,14164.778696516036
14174.65,14163.693038448333
14167.61,14161.883468737364
14151.032,14166.050539406777
14142.548,14159.886059394717
14129.280000000002,14156.507412362098
14123.875999999998,14149.656908398867
14111.6,14139.813907325268
14111.997999999998,14114.094882820129
14135.726,14110.843373152018
14153.629044958,14122.863501319887
14175.388,14145.107421990393
14165.916,14165.959703350067
14155.036000000002,14174.392129493473
14171.41,14161.032979783535
14175.52,14176.712230984103
14188.684000000005,14178.58855304432
14190.406,14188.67810567522
14185.624,14192.172558567048
14176.096,14191.84792226076
14173.852,14186.569953136444
14180.0,14182.414740875487
14199.798,14179.529676374317
14205.404,14191.444622182846
14205.208,14198.261021316528
14204.219999999998,14204.504028218747
14213.079999999998,14210.036499500275
14234.37,14212.525770943881
14246.458,14231.018612210275
14269.122,14246.67918853569
14298.796000000002,14268.425600495337
14307.035999999998,14315.75477451801
14307.47,14313.640938506127
14312.19,14315.010288671732
14317.376,14321.511465389012
14300.628,14320.194912070276
14290.806,14302.72185782504
14297.062,14292.51459253609
14293.136,14292.794532251359
14284.294,14290.183832427978
14284.99,14285.137628257513
14292.416,14284.232671630025
14275.13,14289.216058823942
14289.59,14263.22277773285
14285.09,14289.245802128791
14297.602000000004,14282.34624230206
14304.03,14302.904523590087
14306.348000000002,14298.09482078433
14307.558,14307.621038063764
14311.51,14310.851704626084
14316.74,14318.588363104109
14322.746,14310.540351483822
14326.84,14324.966393077375
14334.641999999998,14324.71627387333
14336.934,14327.942817497255
14318.641999999998,14338.176006355285
14309.978,14333.697291661738
14317.254,14314.951360878944
14320.84,14321.231161108015
14327.092,14322.093067345975
14338.0,14319.717356538295
14341.102,14336.263940528153
14345.694,14350.455401479483
14316.045999999998,14349.174019360542
14305.356000000002,14311.442306511402
14281.491999999998,14310.928474783897
14292.070000000003,14289.865510353566
14279.342,14292.559095445275
14270.87,14298.639475439904
14246.588,14280.307240824939
14203.678,14251.605700471639
14197.164,14208.71415302873
14218.303999999998,14189.810648492932
14222.514,14207.280937989355
14215.658,14218.303235728503
14218.064000000002,14215.733657787323
14205.658,14216.004173440933
14227.244,14208.045291408536
14220.838,14221.780715371013
14240.108000000002,14220.462300121068
14240.223999999998,14500.726693653109
14255.179999999997,14229.142714644431
14255.376,14251.612410324098
14252.918,14252.342637407302
14259.518,14265.430400455
14258.852000000004,14252.35651124954
14258.164,14261.127724580761
14242.074,14260.26339745331
14204.388,14251.984355414272
14199.732,14210.436889883398
14203.082,14206.117788978581
14201.672,14200.678256877423
14206.79,14196.907758518459
14219.214000000002,14198.862778408527
14213.535999999998,14210.805904841423
14223.219999999998,14216.137797255278
14215.016,14219.834195350648
14216.176,14214.02328591466
14237.188,14223.229602823021
14260.092,14232.225072380064
14281.218,14273.818303227423
14285.828,14283.047578940392
14288.338,14294.247450706482
14289.462,14292.8631150074
14281.526000000002,14291.977688977719
14279.556,14283.856803470135
14251.912,14278.83035900259
14236.196000000002,14258.715864103555
14238.728,14240.53674531734
14242.86,14237.409361907245
14243.616000000002,14241.438238658668
14251.3,14266.154384230615
14221.185999999998,14246.563503328802
14208.266,14228.2118286252
14200.922,14216.166760371923
14218.588,14196.5932305851
14194.51,14218.098644554615
14190.588,14192.48291837239
14195.682,14219.702249259948
14211.504,14196.156537669422
14212.922,14185.720492076396
14213.188,14205.79980764389
14199.662,14213.415123936653
14196.491999999998,14209.500972016813
14197.702,14203.330605671883
14204.328,14196.447354019761
14200.138,14205.283885035991
14203.988,14198.756388583899
14204.319999999998,14205.199159917353
14194.848000000002,14208.483212060451
14183.429999999997,14200.400418833255
14168.643999999998,14193.054527097107
14140.35,14174.06493339157
14142.112,14139.248677883146
14152.54,14137.065889469148
14138.814000000002,14142.299681575296
14121.628,14144.398761660335
14120.96,14121.693103194237
14066.84,14120.392079370498
14065.21,14071.579605468512
14089.972,14072.524151360038
14115.612,14088.985465298892
14088.078,14112.236040649414
14077.338,14075.231197605133
14080.632,14088.48600064516
14107.486,14059.390511366368
14123.914,14094.36523594594
14115.3,14120.76306217432
14129.702,14123.675062937737
14126.868,14129.527932455063
14140.85,14161.42287379265
14129.562,14141.890883623362
14129.94,14129.676774215697
14135.026000000002,14130.286483932732
14110.206,14135.82211457491
14117.536000000002,14119.704319763185
14117.757999999998,14112.031024503707
14125.414,14110.176698863506
14095.968,14121.519670832755
14085.428,14091.944632745863
14088.682,14089.24996180153
14082.580000000002,14087.489822296378
14093.034,14085.788922484398
14098.704000000002,14087.55102501297
14101.402000000002,14093.927674384116
14109.621485044,14087.280455771328
14106.786000000002,14094.511049354078
14102.22,14136.455811671734
14097.566,14107.833543319704
14098.448,14097.22130795026
14096.512,14095.662584031534
14087.032,14093.10653724325
14097.434,14083.02838399887
14105.322,14089.607704202534
14094.99,14099.88328873825
14091.282,14099.908159500123
14093.819999999998,14101.255713998793
14084.643999999998,14098.023871327161
14080.232,14090.127257051825
14122.024,14072.392267395258
14165.412,14115.64598913002
14201.496,14175.858299653528
14196.448,14207.136933633326
14204.928,14204.642008888244
14190.812,14209.8004620018
14210.545999999998,14205.18474284792
14196.348000000002,14205.818101984976
14186.74,14201.27627021408
14184.342,14193.92455078125
14175.444,14179.26969044447
14159.264,14227.393119327782
14150.832,14168.591141922714
14146.736,14156.415250656604
14155.708000000002,14145.23474146843
14158.99,14154.0640860157
14169.316,14152.487862012862
14166.872,14166.795235284806
14178.128,14166.770697494507
14173.762,14179.03757543135
14190.420000000002,14178.82937841177
14198.168,14202.826334506512
14197.24,14199.052517430306
14208.74,14199.616752292633
14218.052,14206.841852156163
14220.428,14212.490695130828
14225.809999999998,14222.8995920372
14226.94,14224.596646938324
14230.62,14231.789418201446
14240.362,14231.945291025639
14240.226,14230.792496325494
14228.742000000002,14236.125847662684
14227.098000000002,14232.078829731941
14213.798,14225.841178944112
14204.553999999998,14229.259804322242
14204.946000000002,14218.093967310548
14205.146,14204.12253086293
14213.178,14197.247512487771
14215.104,14203.057939357877
14215.638,14193.329016252277
14224.74,14220.618060874702
14232.808,14228.38094056058
14230.172,14231.988594338894
14218.682,14229.740022239685
14228.128,14231.733653739453
14222.419999999998,14232.869287190437
14209.696000000002,14225.088092668535
14213.788,14224.498494901896
14211.052,14210.643467339398
14208.104,14215.753919839859
14193.151999999998,14210.122940433024
14168.512,14195.323022914888
14186.794,14174.186966521978
14163.186000000003,14174.757828422546
14180.041999999998,14147.117576420784
14185.803999999998,14167.295535034178
14182.052,14179.16970515442
14181.266,14187.125474736213
14196.41,14190.850161039594
14200.752,14192.476528941152
14204.353999999998,14192.58522926235
14197.326,14206.415702699183
14199.168,14204.632625148295
14200.506,14211.167239246368
14189.414,14203.634943231584
14197.13,14197.29890326154
14198.132,14194.509757965086
14196.118,14203.943029769896
14197.612,14197.947284082054
14212.906,14196.662120187522
14224.053999999998,14211.864293673038
14205.654,14223.733499632835
14193.859999999995,14216.082170938254
14203.41,14194.634914945125
14206.522000000004,14203.713518779874
14205.570000000003,14203.806370260476
14190.545999999998,14198.599104293347
14164.897999999996,14195.722936003203
14176.2,14171.132093279957
14161.272,14176.259119093065
14167.512,14163.708264369969
14175.612,14195.942347253322
14174.534,14202.480890365834
14167.284,14375.120527195932
14162.564000000002,14155.234313019277
14158.179999999997,14165.30376450491
14157.41,14157.233032224654
14140.885,14157.403455135822
14137.853333333334,14124.227900788306
14144.638333333334,14220.206252455713
14142.378333333336,14155.212871193882
14104.561666666665,14143.104255129694
14103.201666666668,14101.677568472325
14104.095,14023.621926626365
14125.648,14095.961068675619
14117.126,14121.167146328193
14143.076666666666,14121.486586478946
14157.578333333337,14133.790013520322
14124.334,14161.105847718714
14162.991666666669,14183.32860047531
14155.476,14156.288592786073
14104.615,14154.490792709192
14169.678333333331,14103.102273247643
14164.488333333333,14149.559969789983
14172.211666666668,14169.56276446581
14161.936666666668,14154.779077270032
14101.573333333336,14185.944372829199
14169.126666666663,14118.41240966439
14164.25,14159.902262519994
14120.21,14181.774006214939
14173.245,14116.84308149318
14218.49,14146.381415580116
14164.778333333335,14230.359612576163
14174.503333333336,14193.402128249407
14179.873333333331,14175.259341659545
14173.158333333333,14193.286827224494
14182.983333333335,14195.95105542481
14197.182,14167.473296099506
14205.107999999998,14196.351574197613
14201.31,14200.700414458113
14197.45,14179.359063071011
14206.696000000002,14200.984677960478
14218.857999999998,14195.087610474944
14223.553999999998,14220.968204878805
14223.009999999998,14225.601824959516
14224.383999999998,14231.683548778296
14207.49,14219.728022204401
14203.712,14246.913970384596
14211.491999999998,14246.329027433394
14216.908,14218.029424930213
14221.640000000005,14218.332970520018
14221.74,14216.839029636383
14217.952,14217.283113548277
14226.984,14219.542562141416
14235.064000000002,14225.848004074573
14239.040000000005,14236.235281929974
14239.708,14240.982375969887
14251.392000000002,14242.470596366882
14248.452,14257.114934446336
14251.514,14251.806127111437
14258.374,14256.798469161991
14271.592,14258.108959339143
14258.1,14269.058843582156
14252.272,14265.39501470518
14250.473999999998,14252.258123832225
